channel_id,last_date,status
UCT2UUebPuLke_BShrDh_YEA,2019-12-26 17:03:23,to do
UCpWXCzwtRk17C8ZhmNNH67A,2019-12-26 17:14:35,to do
UC7blWQ25v08FFvOh7ZnNyHQ,2019-12-26 17:14:34,to do
UCShuVWEZ2KhSb2kAYd7-StQ,2019-12-26 17:14:44,to do
UCHES7bKcMXg6B8E2i0HiskQ,2019-12-26 17:25:33,to do
UCbhpHvXJYEuFccMV-sguYAQ,2019-12-26 17:25:38,to do
UCTJNmeP0HiOU4-qOMNVNoGA,2019-12-26 17:25:41,to do
UCiMhlMGjT6zcNWR4gcyj-fw,2019-12-26 17:25:52,to do
UCG07X4YYBTCEgLtSJik_dsA,2019-12-26 17:25:55,to do
UChFm1c5n1zlqK4-EitRPPRQ,2019-12-26 17:25:57,to do
UCPgzOq8VRng72qB3gi8EuPw,2019-12-26 17:25:57,to do
UCEvlEug-AJnCc4YBZySJ5zg,2019-12-26 17:36:48,to do
UC6XsGITnBjsoD6n0xI4nT2A,2019-12-26 17:48:26,to do
UCoWskhZc6EQo1lTITGIkE9g,2019-12-26 17:48:27,to do
UC2R0d40nvHTmsGt7v8dmL7g,2019-12-26 17:48:25,to do
UCe6rs1ze7rDxcGDbtCbYY1A,2019-12-26 17:59:40,to do
UC_Z2ukGB1_ErqUXfMrisrAg,2019-12-26 17:59:53,to do
UCF1B6Qwd22vBa-Q32Pnj0DQ,2019-12-26 18:00:01,to do
UC964q6TSouEdO-Becajv4Nw,2019-12-26 18:11:10,to do
UCUjwwz3jiBhi84Rz8VZxC2Q,,to do
UCkwP3qYRr5hdtviLLkXIALQ,2019-12-26 18:11:31,to do
UCoLxj3crwxxSXBHImJS5Z_A,2019-12-26 18:11:39,to do
UC6-5GpG91QdehokdUx_SeEw,2019-12-26 18:11:39,to do
UC6j33m4OtQ6uoGvN2W9h5mw,2019-12-26 18:22:52,to do
UCxGwnaNhSiezGV6wCx2Iq8Q,2019-12-26 18:22:56,to do
UC-ztNwq_lxRegW3XXEkC6Zw,2019-12-26 18:22:59,to do
UCEA1UNGGr3acp-E-iSo0tvg,2019-12-26 18:23:08,to do
UCQhkaDSf0WV1yy9fXSU5CQg,2019-12-26 18:23:08,to do
UCfwP2H1CDJvssk6g2pm8EgA,2019-12-26 18:34:39,to do
UCrFaKL3Q5nsslGgcUqyPeug,2019-12-26 18:34:41,to do
UCMdKAHdrGw2AgWBymrX74Cw,2019-12-26 18:34:42,to do
UCKfTAlK3hYuCranDGSLRsHw,2019-12-26 18:46:29,to do
UCJ0hKqEYJsUsLBEEyxQIeAA,2019-12-26 18:57:59,to do
UClqRdkLpklFXt2c4hCYRkEA,2019-12-26 18:58:06,to do
UCUQEXpnFvPtOZztIDeO1xGQ,2019-12-26 18:58:14,to do
UCcpKsx7bfs5AMipBmazSWZA,2019-12-26 19:09:30,to do
UC6ScU0-chHN-LjCj89HLokQ,2019-12-26 19:09:37,to do
UCPu5nstS7cbx_GUiH-kxwVw,2019-12-26 19:09:41,to do
UC0BiqE8uwY7a_HkASp4zWow,2019-12-26 19:09:53,to do
UCqDuUyaumPuUCTkQZ2QvPZg,2019-12-26 19:21:15,to do
UC9Dd18vUlhboC0AoNilJprQ,2019-12-26 19:21:17,to do
UCgpATG3YLKaaVu5mBWih6hg,2019-12-26 19:21:40,to do
UChN1dGv76NCw0Bfbr_Yzsqg,2019-12-26 19:33:02,to do
UCr_XKtcqv-BBDzf4TNs7fdw,2019-12-26 19:33:17,to do
UCgL10JV7OYcBeiU0XBWQXUA,2019-12-26 19:33:25,to do
UCCm3xDalujG8RHrhdTAZlgg,2019-12-26 19:33:22,to do
UCnkF_nhlifl8Z0MfzXk69LA,2019-12-26 19:33:31,to do
UCXtRYb1c-zzcM9RdD5Go4PA,2019-12-26 19:44:51,to do
UCassa1LNXUUGx7RZ5bsZYpA,2019-12-26 19:44:55,to do
UCMDk_4gPKSAodJc6glvTH5Q,2019-12-26 19:45:03,to do
UCM9bq1pvb95FzUYQ37anSJQ,2019-12-26 19:45:08,to do
UCffvdhj3nA0s2uN3NoWDQFA,2019-12-26 19:45:17,to do
UCk_HyBEnw7azCpK61oTeQhQ,2019-12-26 19:45:19,to do
UCzqN31xLdJ8Q323sHihcd9w,2019-12-26 19:56:38,to do
UC3GP7BKj583Fc0EAQoP3fdQ,2019-12-26 19:56:42,to do
UCBAPxmzCw9KPgSJPCn9ecrw,2019-12-26 19:56:49,to do
UCP3YlCMJxZ3H6SDVJzb0REg,2019-12-26 19:56:48,to do
UCiktV4efLJaa7Gfx7KDceTA,2019-12-26 19:56:56,to do
UCCd2rggohbVdQGOCH19D4uA,2019-12-26 19:56:58,to do
UCN7t_U6uAV0MYFi3SGlw9kA,2019-12-26 19:57:00,to do
UCcpK-bJm4rO1o2IkSIOL9MQ,2019-12-26 19:57:01,to do
UCD43gsBL4OXH2kQNZcyTk0Q,2019-12-26 19:57:02,to do
UCLyvoqg09S5esCEXTLKiWSg,2019-12-26 20:09:25,to do
UC5NbB0bJGe-JsXGmli0P10w,2019-12-26 20:09:37,to do
UCTrEcRno_ee6uUh7h2cXQlg,2019-12-26 20:21:28,to do
UC3Dp6aC2K_ZB5Ys56g0Wdrw,2019-12-26 20:21:51,to do
UCVdIgKTNCaW4uQ-wxTL3AjA,2019-12-26 20:21:56,to do
UCNPWVOxXr9rbFeztTWYiXmQ,2019-12-26 20:33:20,to do
UCUY6t_N9MyEWu6I0ZXkbtKA,2019-12-26 20:33:16,to do
UCRv-OFPcOaxkgCsNB1imthw,2019-12-26 20:33:21,to do
UCONpDLpfmUImS83Ek-TDSDQ,2019-12-26 20:33:29,to do
UCFe_qycWNCj_fVp6xp3mJ2Q,2019-12-26 20:57:10,to do
UCZhoD5D-prW4KbPadIdpOpg,2019-12-26 20:33:45,to do
UC76q4tWMwxhuSwHZB7_6Flw,2019-12-26 20:45:12,to do
UCL-w4D_0yaUzMsWXkCcCs0Q,2019-12-26 20:45:17,to do
UCWiB8EPnE33J2aOuORX85Mw,2019-12-26 20:45:39,to do
UCSqH9jbgUlNxiFwOueuHE9w,2019-12-26 20:57:12,to do
UCewueTZg2dEu5TMQ1XL6mLw,2019-12-26 20:57:34,to do
UCapMpNBHiiZYSLQExphgukw,2019-12-26 20:57:37,to do
UCpg8hl1i78_-iGWU4cjxPUA,2019-12-26 21:09:21,to do
UCBLtBNs_pRRVs-b1EpFYRyw,2019-12-26 21:09:26,to do
UCkx-4QNiuifVNjhdI7MCikQ,2019-12-26 21:09:28,to do
UCWdwsOLmtOIi4WzIwXC_ofg,2019-12-26 21:09:35,to do
UCKR6KdJmTdhLVQJnoJu9tRQ,2019-12-26 21:21:20,to do
UCWCCHKHm5gLwNxKdCYw6fMg,2019-12-26 21:21:22,to do
UCwqGLJX0mZXhyUOkmlZv8pQ,2019-12-26 21:21:33,to do
UChP1b23mDTKrbBVl5FJtbtg,2019-12-26 21:33:22,to do
UC6uRqmLw7WXXJr7eaPsUcaQ,2019-12-26 21:45:28,to do
UCfIvleu7Cb_iDvt4BJyJ8GQ,2019-12-26 21:45:42,to do
UCBO856ZVw88_wjNY2izgu9w,2019-12-26 21:45:49,to do
UCx2qJ8FX7gnlgf9NPh7m7qw,2019-12-26 21:45:50,to do
UCGeUHhfBn-mkNq19bWPcLPQ,2019-12-26 21:45:56,to do
UCwVfFOefapRoTWzaLowo59Q,2019-12-26 21:57:48,to do
UCtqMMtosxNker9vn09deMFg,2019-12-26 21:57:43,to do
UCvLepCZL0UlSy0VhPdj3wPQ,2019-12-26 21:57:54,to do
UChmLIRBQh3-bRJp3d6Dnnog,2019-12-26 22:07:04,to do
UCz9Bt47x1gUCDt74LIwNgGQ,,to do
UC9bbSO2GCNIcQqNYX1ens_Q,2019-12-26 22:16:40,to do
UCHNw8WEFley211axyd1FXqw,2019-12-26 22:16:42,to do
UCdcK6wheM48AADApqbbuSSg,2019-12-26 22:16:48,to do
UC9H9tyz3TFM4OYWqf85OPlw,2019-12-26 22:25:52,to do
UCpo8jAAtVjYP8K4CBQfK7Bw,2019-12-26 22:25:55,to do
UCNDQSaC2-5cDOnAG8YEcgug,2019-12-26 22:26:13,to do
UC_pcB5RRYXDRiaX5LnhprmQ,2019-12-26 22:35:09,to do
UCGdlvijxkue8x5AyBrBUljQ,2019-12-26 22:35:12,to do
UCyP6SZ6aQ-FYRPcfA8mnG3g,2019-12-26 22:35:16,to do
UC59w0wPqfAcCyyi_rnazw4Q,2019-12-26 22:35:20,to do
UC3mN_BLB6gkG-eCCUfBQ_0w,2019-12-26 22:35:17,to do
UCha0QKR45iw7FCUQ3-1PnhQ,2019-12-26 22:35:24,to do
UC_Z1P8HaPCdOX-qFAFwjG3g,2019-12-26 22:44:38,to do
UCpyYUq9kcBMLPlfE8EzguvA,2019-12-26 22:44:41,to do
UCBHWb2IEdXTFk7NmA00DtFA,2019-12-26 22:44:43,to do
UCUr1J9QzsovfHKkXcgbgWHg,2019-12-26 22:44:56,to do
UCccPi6Q_wkNVIZHIXRkj5aA,2019-12-26 22:45:02,to do
UCC9oYr1Dv1Jf6QtLbLrKVeg,2019-12-26 22:54:08,to do
UCqtBRc_K5jSiA4ssdWGbzdg,2019-12-26 22:54:15,to do
UC2neUtAgTz9mbkaQMxu71jg,2019-12-26 22:54:27,to do
UCsuszFvxLDmIURtW7NOf92Q,2019-12-26 22:54:29,to do
UCylgnfx1hcGIy4ICkImHGog,2019-12-26 22:54:32,to do
UC_DgdxR0y7BrxZTiZGu9ZAQ,2019-12-26 23:02:57,to do
UC_p3X5yMGs_LvtGTU-1ZsAQ,2019-12-26 23:02:56,to do
UCtplSrz3eR8iAaC9LM-b5Og,2019-12-27 14:00:51,to do
UCt0ifJqOgvzxS0C7H-kHskQ,2019-12-27 14:00:57,to do
UCMrCa3f7sTgVOcB-JGa4l4w,2019-12-27 14:01:08,to do
UCbo6fSoJWkHC0_WQA2PqQBA,2019-12-27 14:01:05,to do
UC3yDD0zSgAnKQrJsw2TK30A,2019-12-27 14:01:09,to do
UCrE5w3IopeMfvRgmkFKjBAA,2019-12-27 14:01:11,to do
UCktYnZmfXuvtwA0or6R0lYw,2019-12-27 14:10:21,to do
UCm7fQzehFHpNp0r2xJLQf5g,2019-12-27 14:10:24,to do
UC7xYS30lwFpT6mr07Qz6zRw,2019-12-27 14:10:24,to do
UCUZaI-0KWNz6TkfBVquZd0Q,2019-12-27 14:10:25,to do
UCnp9CiYspTISwomeh--HMjw,2019-12-27 14:10:27,to do
UCsIFOInH7i_Go-7GLMZp5dQ,2019-12-27 14:10:28,to do
UCI58WncZ_uq0GwCkONuxS5g,2019-12-27 14:10:45,to do
UCGFfG-TaNLwCJcF_46FWOLg,2019-12-27 14:10:51,to do
UCcOqWT8wf_HCFY9uqKutI7g,2019-12-27 14:20:14,to do
UCLwD2Me340PgM2Y0_2kFFNg,2019-12-27 14:29:41,to do
UCdliyWlF1llc3uowGr4C-4Q,2019-12-27 14:29:47,to do
UCUj3BqDe9rYUCTvMNPgWIyw,2019-12-27 14:29:45,to do
UCOJHr_SvK4HsYnYLXCn4ifQ,2019-12-27 14:29:56,to do
UCnNBq9sGp7fBXtg5cDwTzLg,2019-12-27 14:29:58,to do
UCzjEhsCC1WHIvaR4PaLOHrw,2019-12-27 14:30:06,to do
UCdpzycL3debiQYjTAp4pSag,2019-12-27 14:39:27,to do
UCdoKX8M4hrFltzK1RcxwnSw,2019-12-27 14:48:58,to do
UCtPLpFXVfyemMGMJzScyPpA,2019-12-27 14:39:47,to do
UCAQeHWzezwaKYyomLu_erUg,2019-12-27 14:39:47,to do
UCppREzxQQSR3V_tmGroNEew,2019-12-27 14:49:07,to do
UChmVYFqSM_eNKGwahVOlC2w,2019-12-27 14:58:39,to do
UCW7iNPcYBIrQ56YJOGDxW4g,2019-12-27 14:58:39,to do
UCJgZNPJ2ImlbGPKWbjsUMUw,2019-12-27 14:59:03,to do
UCQ3h_JrL6nQnF7oNY6t7zIw,2019-12-27 15:08:31,to do
UCEnMWe6TDg28kk4JCvgQbuA,2019-12-27 15:08:55,to do
UCPP14v9RHOnCif52XqhGZ0g,2019-12-27 15:18:13,to do
UC72-GXGM5IusT3SPdHMifEg,2019-12-27 15:18:17,to do
UCznSLkPhcORf0JhonB7Aegg,2019-12-27 15:18:26,to do
UCjMM_i9xsxC2AgctbY91NzA,2019-12-27 15:18:22,to do
UCkSM_pzqLe4eaC-ZDhS_K3g,2019-12-27 15:28:02,to do
UCTA1CRt0AZ0JgSVJb9qWK3w,2019-12-27 15:28:31,to do
UC6mS7CMns7iwebTuz5Rtd_A,2019-12-27 15:37:56,to do
UCOSrZMN1fQAFQ5gKpi6SG-A,2019-12-27 15:38:11,to do
UCz1HpyX83zigJF3KrJgu2Jw,2019-12-27 15:47:56,to do
UCgF3-qJYTrzML9aBtW3UqTg,2019-12-27 15:47:59,to do
UCmn8oX1V_E14jsR4KXIbeSQ,2019-12-27 15:58:10,to do
UCai2eIFynUx1ksrnGq9cmVg,2019-12-27 15:57:52,to do
UCnkjyVyvCg4RItUvSGDZ7_g,2019-12-27 15:58:14,to do
UCeAMTmQ4GFl7ccgESz_97gg,2019-12-27 15:58:16,to do
UCjDQ2zOI0BdfOJKQIUP378Q,2019-12-27 15:58:16,to do
UCswQA8CeFdxXvzX_5d04Wng,2019-12-27 16:08:00,to do
UCNCYL6igc3j39UmpXeIw-4Q,2019-12-27 16:07:59,to do
UCmbtozLfuGwIsC3CvzO-zpA,,to do
UCRiGedxHE3T88lTJpN7yQhQ,2019-12-27 16:18:01,to do
UC-1BnbAPgInTpJiEi3z2d4A,2019-12-27 16:27:50,to do
UCD4DlM9GSw3BnRFdCsfUARg,2019-12-27 16:27:57,to do
UCMSfm-FIhCt8g0qoc9huEuQ,2019-12-27 16:27:55,to do
UCPOVPsmIqgxI3x_KzYp5aqA,2019-12-27 16:38:04,to do
UCxEnsKNuDPQMCWUSAVGUrng,2019-12-27 16:47:56,to do
UCCw5Xsx3WazdczGTKJdjwPQ,2019-12-27 16:48:06,to do
UC_9H4QOc7C9Dz1nQaQL-24Q,2019-12-27 16:48:06,to do
UC2225GGX6R7zll7p4PU6w3Q,2019-12-27 16:48:08,to do
UCnKLCmMIuKwYZ7Uzwu0fnng,2019-12-27 16:57:55,to do
UCSW_94RHeiHPN0xGogYfR4w,2019-12-27 16:57:53,to do
UCHJGkk2d9xig68gKx9LbWoQ,2019-12-27 16:58:00,to do
UCNlrdOntnpHTguetUSGVTEA,2019-12-27 16:58:01,to do
UCcUr_9FT9kFwSY_iP3Yh8Ig,2019-12-27 17:18:14,to do
UCmkkEZtKJr5CA4v4218yUHQ,2019-12-27 17:28:16,to do
UCBbLZx718_lEqW_MtGGJgsQ,2019-12-27 17:28:22,to do
UCkTnYK3SmvKU562ZOfL369w,2019-12-27 17:28:21,to do
UCM7Dwmo0031iRaGdDunPaQw,2019-12-27 17:28:22,to do
UClO_ni5PslPD9LsfZiyfcyA,2019-12-27 17:28:27,to do
UCzu-nxXVyrY91of1EEZjwsQ,2019-12-27 17:38:26,to do
UCtOzyFY5_5lm3RFNAZas7Kg,2019-12-27 17:38:32,to do
UCqJ9yMHx-6_Z7L2gLSidliA,2019-12-27 17:38:45,to do
UCWXufGsBEQpYZbehvD_p8iA,2019-12-27 17:48:44,to do
UCQC42n5EkHAjQBt9zlk4fqg,2019-12-27 17:49:09,to do
UC6MvVJBn53SRq1KDLS19tiw,2019-12-27 17:59:10,to do
UCkRyqjV0MMw9L4AFQPNpTrQ,2019-12-27 17:59:09,to do
UCD1tH47kSqrFBvanRUi0hzw,2019-12-27 17:59:13,to do
UCjZkbkuAb1e-164_YhxQWHA,2019-12-27 17:59:16,to do
UC2xOeD0RCoKZ6ZWwCQxfJRQ,2019-12-27 17:59:18,to do
UCnk0jFfJfvUTDmW9y1YWjag,2019-12-27 17:59:19,to do
UCfmWXYdb9Pvj-FATlW66gbw,2019-12-27 17:59:21,to do
UCAXvfUwC7SIoC6f2ATpNfMg,2019-12-27 18:09:35,to do
UC9MlhVnLZ9DuazKD81Rjudw,2019-12-27 18:09:28,to do
UCsB1iUrIcnNZ9pUAHs3oArQ,2019-12-27 18:09:31,to do
UCn4rwnxIiqmLkfcN5UUFpGg,2019-12-27 18:09:36,to do
UCs7OTq94wIditqmKB8_2OMQ,2019-12-27 18:20:07,to do
UC0Vg6K5c5Hv8duyLogsT6Xg,2019-12-27 18:20:08,to do
UCAJHkAWNdAyzEbbElWjbxfQ,2019-12-27 18:20:04,to do
UCmEvpX91oYzK06KqopnGvjA,2019-12-27 18:20:09,to do
UCb-7nOPVptVsqAU57WPDzmA,2019-12-27 18:20:12,to do
UCO_NMmt2ovJcqaLaYEDOK4A,2019-12-27 18:30:07,to do
UCU6ZbtZ2s08IGo_s-P3sPfQ,2019-12-27 18:20:16,to do
UCWcp1Mwm7_bJ-mVoZb8TdkQ,2019-12-27 18:40:26,to do
UCB2DNKXFAX5xvkmQqUJ4EdA,2019-12-27 18:30:14,to do
UCrkvvCHKl-aeNOngFG7jCOw,2019-12-27 18:30:19,to do
UCW5Ny1TAlRUTzCItPLzu81A,2019-12-27 18:30:27,to do
UCoAMbcC0YCP0J44h0D8wEoQ,2019-12-27 18:30:33,to do
UCXy3OAlKBy90MHdH6ThuvMg,2019-12-27 18:40:26,to do
UCNwsVVwejBxj2iNVPMI8qUA,2019-12-27 18:40:40,to do
UCqrRTn-VCSLBGIGJMq4Ngxg,2019-12-27 18:40:39,to do
UCI7SxSmspKE3meWDQVi5Bnw,2019-12-27 18:40:51,to do
UCvAdWQikZSiykT99dqJ0Qxw,2019-12-27 18:50:52,to do
UC25iOm9Ak7916ofJkvmIOMA,2019-12-27 18:50:54,to do
UCwpHKudUkP5tNgmMdexB3ow,2019-12-27 19:01:21,to do
UCCC_4s7IiX2mTtHQVm_Bttg,2019-12-27 19:01:28,to do
UCjz6NDWUOYprLmeDGeJzZSg,2019-12-27 19:01:37,to do
UCT-uAtuGWsDuMZoxVobmWkg,2019-12-27 19:01:50,to do
UCg6ReJYwZcGAwXbEFctMzyg,2019-12-27 19:01:50,to do
UC1StC0C68OdfjB9qyJPUF8A,2019-12-27 19:11:54,to do
UCMObtnsyCHTb4QwiBAnMxxA,2019-12-27 19:11:57,to do
UCJ2F8qpzHRk3RdJZ4YXLbxQ,2019-12-27 19:12:07,to do
UCrh12WE0yuXyM0fIp4yu_HA,2019-12-27 19:22:26,to do
UCEHTQEDy3lnpy8VqbZh05KQ,2019-12-27 19:22:28,to do
UCYSBi8z02chVMbeRtScQ8kg,2019-12-27 19:22:28,to do
UCIwg1IqJK0QOsz-g15JT0oQ,2019-12-27 19:22:34,to do
UCfAMd2kQFoha3OD2ITBVw7g,2019-12-27 19:22:34,to do
UCSGy5aPmBfjAPGwkDfhhEFQ,2019-12-27 19:32:56,to do
UCK3viG6DcbeiljVErVo5RwA,2019-12-27 19:33:05,to do
UCkaTwKDLAU_4ArYp5G-sd5Q,2019-12-27 19:33:14,to do
UCHeo6qlt7cd9hvXQlCMpzTA,2019-12-27 19:43:28,to do
UCVdFs1X_DOGWi81Q6XTaBrg,2019-12-27 19:43:36,to do
UCl6c77_FTNHT6zKLndATU4g,2019-12-27 19:43:47,to do
UCaYE5mZeDgNZshFsFl-rTEA,2019-12-27 19:43:56,to do
UCm5h8vo39bDrokOV8CDULWw,2019-12-27 19:53:32,to do
UCem7txHgFM0Egj4saI2rhdw,2019-12-28 11:04:40,to do
UCSqYjOWkCPVtZY8XubFZdDA,2019-12-28 11:04:41,to do
UCjSZ5XuXdfk4wfyphfWruRQ,2019-12-28 11:15:24,to do
UCXW9I3tejb37PGHyHcQc6hA,2019-12-28 11:15:35,to do
UC1fQrmgQ_4Umbk-Kl0g22rA,2019-12-28 11:15:39,to do
UCVHaRoBpsRGqFDmRC-AZ_9Q,2019-12-28 11:25:57,to do
UCPIXle_oqfmdjhkbCnTrfgA,2019-12-28 11:26:00,to do
UCQpi23dQSq_OVM8k5yE70yw,2019-12-28 11:26:04,to do
UCDL5sQSFNZCp9PkWv-lNLXw,2019-12-28 11:26:12,to do
UCLUzSWpANPDhW9bsm7gtldA,2019-12-28 11:36:24,to do
UCB_cKgFbxhWDnGuhY42uv8w,2019-12-28 11:36:24,to do
UC1PLk9omNFKsevjWZBpCs2A,2019-12-28 11:36:23,to do
UCeM24ETA0oLcsMMkEavYFvA,2019-12-28 11:36:29,to do
UCWH731WCPou_eg3FLyDY2tA,2019-12-28 11:36:38,to do
UC8ikA1uEV7rwhpf3qG2xk_g,2019-12-28 11:47:17,to do
UCi2gyNbbAaJ_s45v2pIAnGg,2019-12-28 11:47:30,to do
UCf0yMYr_yQaFqKUvHRc0wGg,,to do
UCUVl1m5YWt3DbPj-wSq56Qw,2019-12-28 11:57:49,to do
UCiWf_9iGTH9OLhdPyXqniVw,2019-12-28 11:58:04,to do
UC1fLb1sehZn1a_ky_kmfNOg,2019-12-28 12:08:30,to do
UCXzddYA19McsROvU9W3jD5w,2019-12-28 11:58:14,to do
UCcgrzE9nTEZX3yuMwmSWWPA,2019-12-28 11:58:14,to do
UCwmVv-CvbNdhlnPQ4SyWzkg,2019-12-28 12:08:48,to do
UCWsd345wynyVO798mdO-smw,2019-12-28 12:08:52,to do
UCrueQugJZKCPQUpnAb1LxIg,2019-12-28 12:19:14,to do
UCbAf8FtAXILYGkI38h1dI3A,2019-12-28 12:19:30,to do
UCLAAeFXTxqAQ5z7Tm5Tr86w,2019-12-28 12:19:35,to do
UClabDwckfsxw1u_fNCE9GZg,2019-12-28 12:29:57,to do
UCooGCTBBJ2fPKmqruQJ1kSA,2019-12-28 12:29:59,to do
UCc5aYG02Rx-rHl_dPKO0ruQ,2019-12-28 12:30:03,to do
UCtI5aoIzwZvlXeWhdjVohyQ,2019-12-28 12:30:25,to do
UCWI70VlhoBiCvhmDMQle9UA,2019-12-28 12:30:18,to do
UCDXjGJlAPaBkM5JjeEKXtWA,,to do
UCWruihp6o2aK-q_YiTNE8Pw,2019-12-28 12:41:00,to do
UCRMa018jX4REkN6ugPvEU_w,2019-12-28 12:41:04,to do
UCjuRnAVSiarRGOI8DA2oJtQ,2019-12-28 12:41:12,to do
UCvuPkNC_IUVJb8_NXMU7WNw,2019-12-28 12:41:16,to do
UCbmNGbDURF4Uv2HDpSfb-Pw,,to do
UCHae4C99XJORB7Iog62wqvw,2019-12-28 12:51:47,to do
UCpw1jyxi7kV56TIFmQ2TkDw,2019-12-28 13:02:37,to do
UCL8YtDEM4X7thoxNZPAlU6A,2019-12-28 13:02:40,to do
UC3xcZv8bYGz91GsY0EgLr1g,2019-12-28 13:02:46,to do
UCpeXMnST4zgpv1XyQ3nh3ug,2019-12-28 13:02:55,to do
UCg9vOHGQe0KajVxel8fpUFA,2019-12-28 13:03:00,to do
UCQpIDTuj8xPMZ_Lt_al05ZA,2019-12-28 13:03:02,to do
UCfgu_JqiVTJwEMDPrZmhHgA,2019-12-28 13:13:46,to do
UC6nvfPzCQ8uYwzSujgPxN-w,2019-12-28 13:13:51,to do
UCR0vIdquBzkm8qWvWuDw-QA,2019-12-28 13:13:58,to do
UCwx7zCcsl6Je5vi9MvQ-8hA,,to do
UCG4WkBW_Yw8L1vwdKG4bJBw,2019-12-28 13:24:37,to do
UCy6pDeDwRFi1kmFekSpMDUA,2019-12-28 13:24:51,to do
UCs1bTVT6_ZOP8bfYYtvcSjg,2019-12-28 13:24:55,to do
UCXm0v3a9g17bSATE-DMMxRg,2019-12-28 13:24:55,to do
UCKykdOtglgJo5-eW6licr9A,2019-12-28 13:24:59,to do
UCn9LE_WIl6oxnvVsyLCqq7A,2019-12-28 13:35:49,to do
UCRiKSjrkkMrlTZqKmBVW9OA,2019-12-28 13:35:56,to do
UCAcbF4O0xq7LeuOl2Pwt2_A,2019-12-28 13:35:59,to do
UCNQdF3W_XuGZp5ZPSQgEN2Q,2019-12-28 13:46:47,to do
UCYLtdpKKvlzXe4ifcBU3cjw,2019-12-28 13:46:46,to do
UCX3kZnFdjZszWQPeR8eweLQ,2019-12-28 13:46:56,to do
UCNr08sWtMdL22u5SdyEf13w,2019-12-28 13:47:04,to do
UCeVcr73ttRPb7DQTaFDykAA,2019-12-28 13:47:04,to do
UCjB4AMQnFCKzTPCxT-fQrYQ,2019-12-28 13:57:40,to do
UCkWkanbcYd6QP-L0r61rcvw,2019-12-28 13:57:43,to do
UCEeI7RvUIhvydOke_MsFG1Q,2019-12-28 13:57:56,to do
UC7Rrbm84x8RK0OkKlHpmiUQ,2019-12-28 13:57:59,to do
UCxdYxWLWxxrBnUhmFOvQ0qQ,2019-12-28 13:58:02,to do
UCwKbdlDuXfwOLG2GPGguU2Q,2019-12-28 14:08:44,to do
UCSZMUj4kz0Nksa2ZZftuirw,2019-12-28 14:08:45,to do
UC5avdkzWIJtJORzSZzGTsMA,2019-12-28 14:08:58,to do
UCPiwOBpkMYvTLBbRW1BJ5Ww,2019-12-28 14:09:03,to do
UCy9ezalHdSk3mm5oO2OmYKw,2019-12-28 14:09:03,to do
UCcQIcDzF06DqJHr5hvRopmA,2019-12-28 14:09:08,to do
UCehXKWrzbo97xY8zjFvyHNQ,2019-12-28 14:09:10,to do
UCLx5xHeN4ugC1SRuNXhw6hQ,2019-12-28 14:09:09,to do
UCYHaQQHvPQdfXE1mHnYrtbQ,2019-12-28 14:19:47,to do
UCARzURqbSWzC380oFqWqAdg,2019-12-28 14:19:52,to do
UCs5XmcxP3tctWHfp2G7Nu4g,2019-12-28 14:19:51,to do
UCic39cR0Ky6Lwpecy5Rv3vQ,2019-12-28 14:19:52,to do
UCvosUrZ7hXpzAyobhfztg4w,2019-12-28 14:19:53,to do
UC0Wg1TUmlxj6ihalJPxHyqg,2019-12-28 14:20:03,to do
UCAmPjWKkA_KPGVxOVCUzL6w,2019-12-28 14:20:15,to do
UCPrbArysdf6neOcQPaxzxFg,2019-12-28 14:20:13,to do
UCg_AVn31n42ZzWD5jkH9Tqg,2019-12-28 14:31:00,to do
UCtpnA73gRFu4uy_LuYLUpiQ,2019-12-28 14:31:00,to do
UCN_mEa9cavDEBpiSs0q361A,2019-12-28 14:31:04,to do
UC2U92Dmn4-v7y740Wl8K5Sg,2019-12-28 14:31:06,to do
UCBufOro5KhBjIq80Yhz23DQ,2019-12-28 14:31:21,to do
UC8a51bEQLh6DoEMLZ1LqbTQ,2019-12-28 14:42:17,to do
UCmb0LnmFYceH7toqgmUTJDA,2019-12-28 14:42:31,to do
UCx5qQgFaVBfJJaw5hbE_MrA,2019-12-28 14:53:33,to do
UCiufhuIAkj0TZtNBm1eF1ww,2019-12-28 14:53:49,to do
UCNkKHBNLpH-Qc9OiXVU1XmQ,2019-12-28 15:04:57,to do
UCGuKXPk71ft9JR9O1kDS2Qw,2019-12-28 15:05:05,to do
UC41Q0yXD534fnzduWACbI4A,2019-12-28 15:05:02,to do
UC15PD0D2icfFjXfqURo4qbA,2019-12-28 15:27:32,to do
UCo2OrUbwS6Ntf8ceqRbJ2bQ,2019-12-28 15:27:48,to do
UCxCYCuDWNdSGnrCli5z1TWw,,to do
UCmyaT41odmAqc-KM8w-LbLg,2019-12-28 15:27:57,to do
UCmNhDOLYaTNzpw3AG-Qd25w,2019-12-28 15:38:57,to do
UCSF19yx7dqTUmyaDqMYYf3A,2019-12-28 15:39:03,to do
UC3fH2LQfBZ4x1_hJvZfjAXA,2019-12-28 15:39:15,to do
UCrkVjeQUM5_GIp7vCWn64yw,2019-12-28 15:39:19,to do
UCfzx8xGKBC_aq2m3XKL94zg,2019-12-28 15:39:22,to do
UCk2vIsz3t9jJz_OffMB4y8Q,2019-12-28 15:50:28,to do
